EventID,PromoterID,EventName,EventDate,EventEndDate,EventAddress,EventCity,EventState,Country,EventLat,EventLon,EventType,SecondaryEventType
31,15,ECV Cyclocross,2000-10-15 0:00:00,2000-10-15 0:00:00,,Gloucester,MA,USA,42.6159285,-70.6619888,Cyclocross,NULL
183,15,ECV Cyclocross,2001-10-14 0:00:00,2001-10-14 0:00:00,,Gloucester,MA,USA,42.61142,-70.65895,Cyclocross,NULL
528,15,ECV Cyclocross,2002-10-13 0:00:00,2002-10-13 0:00:00,,"Stage Fort Park, Gloucester",MA,USA,42.6056566,-70.6774439,Cyclocross,NULL
1136,15,CLIF BAR/ECV Cyclocross Race,2003-11-02 0:00:00,2003-11-02 0:00:00,,Gloucester,MA,USA,42.6186994,-70.6811613,Cyclocross,NULL
1819,15,"Michelob ULTRA Gran Prix of Gloucester,      Race #1, USGP #3, Verge NECCS #2",2004-10-30 0:00:00,2004-10-30 0:00:00,,Gloucester,MA,USA,42.6186994,-70.6811613,Cyclocross,NULL
1821,15,"Michelob ULTRA Gran Prix of Gloucester,      Race #2, USGP #4, Verge NECCS #3",2004-10-31 0:00:00,2004-10-31 0:00:00,,Gloucester,MA,USA,42.6186994,-70.6811613,Cyclocross,NULL
2684,15,"Michelob ULTRA Gran Prix of Gloucester,      Race #2, USGP #4, UCI Cat 1",2005-10-30 0:00:00,2005-10-30 0:00:00,,Gloucester,MA,USA,42.6186994,-70.6811613,Cyclocross,NULL
2687,15,"Michelob ULTRA Gran Prix of Gloucester,      Race #1, USGP #3, UCI Cat 2",2005-10-29 0:00:00,2005-10-29 0:00:00,,Gloucester,MA,USA,42.6186994,-70.6811613,Cyclocross,NULL
3847,15,"Gran Prix of Gloucester Presented by SemEquip, Races 1 & 2, USGP #1 & 2, UCI Cat 1",2006-10-07 0:00:00,2006-10-08 0:00:00,,Gloucester,MA,USA,42.6186994,-70.6811613,Cyclocross,NULL
4269,15,Essex County Velo (ECV) 2007 Clothing Order,2007-02-07 0:00:00,2007-02-28 0:00:00,,Manchester,MA,USA,42.577834,-70.7675967,Special Event,NULL
4322,15,Essex County Velo (ECV) Annual Dues,2007-02-19 0:00:00,2007-12-31 0:00:00,,Manchester-by-the-Sea,MA,USA,42.577834,-70.7675967,Club Membership,NULL
4916,15,Witches Cup Criterium,2007-08-15 0:00:00,2007-08-15 0:00:00,,Salem,MA,USA,42.5235097,-70.8952337,Road Race,NULL
5193,15,"Gran Prix of Gloucester Presented by SemEquip, Verge NECCS #1 & 2, UCI Cat 2",2007-10-13 0:00:00,2007-10-14 0:00:00,,Gloucester,MA,USA,42.6186994,-70.6811613,Cyclocross,NULL
5587,15,Essex County Velo (ECV) 2008 Clothing Order,2008-01-17 0:00:00,2008-01-31 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Special Event,NULL
5588,15,Essex County Velo (ECV) Annual Dues,2008-01-01 0:00:00,2008-12-31 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Club Membership,NULL
6882,15,Witches Cup Criterium,2008-08-13 0:00:00,2008-08-13 0:00:00,,Salem,MA,USA,42.5235097,-70.8952337,Road Race,NULL
6915,15,"Erdinger Gran Prix of Gloucester, North American Cyclocross Trophy, Verge NECCS, UCI Cat 2",2008-10-11 0:00:00,2008-10-12 0:00:00,,Gloucester,MA,USA,42.6186994,-70.6811613,Cyclocross,NULL
6999,15,Essex County Velo (ECV) 2008 Fall Clothing Order,2008-08-18 0:00:00,2008-08-18 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Special Event,NULL
7669,15,Essex County Velo (ECV) Annual Dues,2009-01-26 0:00:00,2009-12-31 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Club Membership,NULL
7848,15,Essex County Velo (ECV) 2009 Clothing Order,2009-02-20 0:00:00,2009-02-20 0:00:00,,Beverly,MA,USA,42.3078158,-71.1639892,Club Membership,NULL
9030,15,Gran Prix of Beverly Presented by Beverly Hospital,2009-08-13 0:00:00,2009-08-13 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Road Race,NULL
9229,15,"Great Brewers Gran Prix of Gloucester, NACT, Verge NECCS, UCI Cat 2",2009-10-03 0:00:00,2009-10-04 0:00:00,,Gloucester,MA,USA,42.6186994,-70.6811613,Cyclocross,NULL
9876,15,ECV (Essex County Velo) 2010 Annual Membership,2010-01-09 0:00:00,2010-12-31 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Club Membership,NULL
9994,15,ECV (Essex County Velo) 2010 Clothing Order,2010-01-20 0:00:00,2010-02-09 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Club Membership,NULL
11238,15,ECV (Essex County Velo) 2010 Fall Clothing Order,2010-07-06 0:00:00,2010-07-06 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Club Membership,NULL
11240,15,Fidelity Investments Gran Prix of Beverly Presented by Beverly Hospital; MASS State Crit Championships,2010-08-04 0:00:00,2010-08-04 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Road Race,NULL
11416,15,"Great Brewers Gran Prix of Gloucester, NACT, UCI Cat 2",2010-10-02 0:00:00,2010-10-03 0:00:00,,Gloucester,MA,USA,42.6186994,-70.6811613,Cyclocross,NULL
12613,15,ECV (Essex County Velo) 2011 Annual Membership,2011-02-05 0:00:00,2011-12-31 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Club Membership,NULL
12614,15,ECV (Essex County Velo) 2011 Clothing Order,2011-02-05 0:00:00,2011-02-24 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Club Membership,NULL
12915,15,ECV 2011 Bike Swap,2011-04-17 0:00:00,2011-04-17 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Special Event,NULL
13362,15,ECV Special Clothing Order: Weisse,2011-04-29 0:00:00,2011-04-29 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Club Membership,NULL
13471,15,ECV Tour d'Essex County,2011-05-28 0:00:00,2011-05-28 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Special Event,NULL
13845,15,ECV (Essex County Velo) Mid-Season 2011 Clothing Order,2011-07-02 0:00:00,2011-07-09 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Club Membership,NULL
13872,15,Fidelity Investments Gran Prix of Beverly | MASS State Crit Championships,2011-08-03 0:00:00,2011-08-03 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Road Race,NULL
14027,15,"Great Brewers Gran Prix of Gloucester, NEPCX, UCI C1/C2",2011-10-01 0:00:00,2011-10-02 0:00:00,,Gloucester,MA,USA,42.6186994,-70.6811613,Cyclocross,NULL
14319,15,ECV Grassroots Cross Team Clothing Order,2011-09-21 0:00:00,2011-09-21 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Club Membership,NULL
14345,15,ECV (Essex County Velo) 2011 Fall Clothing Order,2011-09-29 0:00:00,2011-09-29 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Club Membership,NULL
14951,15,ECV (Essex County Velo) 2012 Annual Membership,2012-12-01 0:00:00,2012-12-01 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Club Membership,NULL
15482,15,ECV (Essex County Velo) 2012 Clothing Order,2012-03-08 0:00:00,2012-03-08 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Club Membership,NULL
16448,15,ECV (Essex County Velo) Tour d'Essex County T-shirt offer,2012-05-16 0:00:00,2012-05-16 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Club Membership,NULL
16504,15,Fidelity Investments Gran Prix of Beverly | MASS State Crit Championships,2012-07-11 0:00:00,2012-07-11 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Road Race,NULL
16880,15,ECV Grassroots Cyclocross Program,2012-09-29 0:00:00,2012-09-29 0:00:00,,Beverly,MA,USA,-70.880049,42.5584283,Club Membership,NULL
924,1126,the HARD ROAD,2003-06-16 0:00:00,2003-06-16 0:00:00,,AMC Theatre Framingham,MA,USA,42.3240042,-71.4536835,Special Event,Road Race
1325,1126,The 10th Annual MRC Sterling Classic Road Race,2004-05-08 0:00:00,2004-05-08 0:00:00,,Sterling,MA,USA,42.4374156,-71.7606293,Road Race,NULL
2058,1126,The 11th Annual MRC Sterling Classic Road Race,2005-07-30 0:00:00,2005-07-30 0:00:00,,Sterling,MA,USA,42.4374156,-71.7606293,Road Race,NULL
2942,1126,2006 Minuteman Road Club Membership,2006-10-16 0:00:00,2006-10-16 0:00:00,,Westborough,MA,USA,42.2695387,-71.6161777,Club Membership,NULL
3122,1126,The 12th Annual MRC Sterling Classic Road Race,2006-05-13 0:00:00,2006-05-13 0:00:00,,Sterling,MA,USA,42.4374156,-71.7606293,Road Race,NULL
3961,1126,2007 Minuteman Road Club Membership,2007-12-31 0:00:00,2007-12-31 0:00:00,,Metrowest,MA,USA,42.3016612,-71.4338916,Club Membership,NULL
4207,1126,2007 Minuteman Road Club Uniform Order,2007-07-01 0:00:00,2007-07-01 0:00:00,,Metrowest,MA,USA,42.3016612,-71.4338916,Club Membership,NULL
4612,1126,The 13th Annual MRC Sterling Classic Road Race,2007-05-12 0:00:00,2007-05-12 0:00:00,,Sterling,MA,USA,42.4374156,-71.7606293,Road Race,NULL
6160,1126,2008 Minuteman Road Club Uniform Order,2008-05-01 0:00:00,2008-06-01 0:00:00,,Metrowest,MA,USA,42.3016612,-71.4338916,Club Membership,NULL
6297,1126,The 14th Annual MRC Sterling Classic Road Race,2008-05-10 0:00:00,2008-05-10 0:00:00,,Sterling,MA,USA,42.4374156,-71.7606293,Road Race,NULL
6686,1126,The Twilight Criterium to Benefit Cystic Fibrosis Research,2008-06-30 0:00:00,2008-06-30 0:00:00,,Thompson,CT,USA,41.9583716,-71.845274,Road Race,NULL
7054,1126,MRC Cyclocross Training Series,2008-09-03 0:00:00,2008-10-01 0:00:00,,Wrentham,MA,USA,42.0255956,-71.4894166,Cyclocross,NULL
7372,1126,2009 Minuteman Road Club Membership,2008-12-01 0:00:00,2009-11-30 0:00:00,,Metrowest,MA,USA,42.3016612,-71.4338916,Club Membership,NULL
7443,1126,2009  Minuteman Road Club Spring Uniform Order,2008-12-22 0:00:00,2009-02-01 0:00:00,,Metrowest,MA,USA,42.3016612,-71.4338916,Club Membership,NULL
7653,1126,2009  Minuteman Road Club -- Rudy Project PRO Order,2009-03-01 0:00:00,2009-04-25 0:00:00,,Metrowest,MA,USA,42.3016612,-71.4338916,Special Event,NULL
8442,1126,The 15th Annual MRC Sterling Classic Road Race,2009-05-09 0:00:00,2009-05-09 0:00:00,,Sterling,MA,USA,42.4374156,-71.7606293,Road Race,NULL
8758,1126,The Twilight Criterium to Benefit Cystic Fibrosis Research,2009-06-27 0:00:00,2009-06-27 0:00:00,,Thompson,CT,USA,41.9583716,-71.845274,Road Race,NULL
9128,1126,MRC Cyclocross Training Series,2009-09-02 0:00:00,2009-09-30 0:00:00,,Wrentham,MA,USA,42.0667652,-71.3281114,Cyclocross,NULL
9754,1126,2010 Minuteman Road Club Membership,2009-12-15 0:00:00,2010-11-01 0:00:00,,Metrowest,MA,USA,42.3016612,-71.4338916,Club Membership,NULL
10373,1126,2010  Minuteman Road Club -- Rudy Project PRO Order,2010-03-01 0:00:00,2010-03-30 0:00:00,,Metrowest,MA,USA,42.281425,-71.653162,Special Event,NULL
10596,1126,The 16th Annual Sterling Classic Road Race,2010-05-08 0:00:00,2010-05-08 0:00:00,,Sterling,MA,USA,42.4374156,-71.7606293,Road Race,NEBRA
11934,1126,2011 Minuteman Road Club Membership,2010-11-02 0:00:00,2011-10-31 0:00:00,,Boston and Metrowest,MA,USA,42.2978547,-71.4159618,Club Membership,NULL
12539,1126,2011  Minuteman Road Club -- Rudy Project PRO Order,2011-02-07 0:00:00,2011-03-30 0:00:00,,Metrowest,MA,USA,42.281425,-71.653162,Special Event,NULL
13057,1126,The 17th Annual Sterling Classic Road Race,2011-05-07 0:00:00,2011-05-07 0:00:00,,Sterling,MA,USA,42.4374156,-71.7606293,Road Race,NEBRA
14556,1126,2012 Minuteman Road Club Membership,2011-11-05 0:00:00,2012-10-31 0:00:00,,Boston and Metrowest,MA,USA,-72,42,Club Membership,NULL
15613,1126,2012  Minuteman Road Club -- Rudy Project PRO Order,2012-02-20 0:00:00,2012-03-23 0:00:00,,Metrowest,MA,USA,42.281425,-71.653162,Special Event,NULL
15864,1126,The 18th Annual Sterling Classic Road Race,2012-05-12 0:00:00,2012-05-12 0:00:00,co-promoted by Central Mass. Cycling Club (CMCC),Sterling,MA,USA,-71.7606293,42.4374156,Road Race,NEBRA
16297,1126,2012  Minuteman Road Club Uniform Order,2012-05-01 0:00:00,2012-11-01 0:00:00,,Metrowest,MA,USA,42.3016612,-71.4338916,Club Membership,NULL
16994,15,"Great Brewers Gran Prix of Gloucester, NEPCX, UCI C1/C2",2012-09-29 0:00:00,2012-09-30 0:00:00,,Gloucester,MA,USA,42.6186994,-70.6811613,Cyclocross,NEBRA
17034,15,ECV (Essex County Velo) 2012 Fall Clothing Order,2012-08-11 0:00:00,2012-08-11 0:00:00,,Beverly,MA,USA,42.5584283,-70.880049,Club Membership,NULL
17436,1126,Fall 2012 Minuteman Road Club Uniform Order,2012-09-24 0:00:00,2012-09-24 0:00:00,,Metro West,MA,USA,42.3506416,-71.5557465,Club Membership,NULL
17697,1126,2013 Minuteman Road Club Membership,2012-11-18 0:00:00,2013-11-01 0:00:00,,Boston and Metrowest,MA,USA,42.267223,-71.875832,Club Membership,NULL
18092,15,ECV (Essex County Velo) 2013 Annual Membership,2013-12-01 0:00:00,2013-12-01 0:00:00,,Beverly,MA,USA,42.5584283,-70.880049,Club Membership,NULL
18342,1126,Minuteman Road Club Early Spring 2013 Kit Order,2013-02-06 0:00:00,2013-02-06 0:00:00,,Metro West,MA,USA,42.3506416,-71.5557465,Club Membership,NULL
18361,1126,2013  Minuteman Road Club -- Rudy Project PRO Order,2013-02-28 0:00:00,2013-03-31 0:00:00,,Metrowest,MA,USA,42.3016612,-71.4338916,Special Event,NULL
18645,15,ECV (Essex County Velo) 2013 Clothing Order,2013-03-07 0:00:00,2013-03-07 0:00:00,,Beverly,MA,USA,42.5584283,-70.880049,Club Membership,NULL
18703,1126,The 19th Annual Sterling Classic Road Race,2013-05-11 0:00:00,2013-05-11 0:00:00,,Sterling,MA,USA,42.4374156,-71.7606293,Road Race,NEBRA
19155,15,ECV Tour d'Essex County,2013-06-01 0:00:00,2013-06-01 0:00:00,,Mancester-by-the-Sea,MA,USA,42.577834,-70.7675967,Recreational,NULL
19374,15,Fidelity Investments Gran Prix of Beverly | MASS State Crit Championships Hosted by ECV,2013-07-24 0:00:00,2013-07-24 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Road Race,NULL
20293,15,"The 15th Annual Great Brewers Gran Prix of Gloucester, NEPCX, UCI C2",2013-09-28 0:00:00,2013-09-29 0:00:00,,Gloucester,MA,USA,42.6186994,-70.6811613,Cyclocross,New England Cyclocross Series
21568,15,ECV Cyclocross Season Order,2013-10-02 0:00:00,2013-10-02 0:00:00,,Beverly,MA,USA,42.5720581,-70.8476708,Club Membership,NULL
22490,15,ECV (Essex County Velo) 2014 Annual Membership,2014-12-01 0:00:00,2014-12-01 0:00:00,,Beverly,MA,USA,42.5584283,-70.880049,Club Membership,NULL
22493,15,ECV (Essex County Velo) 2014 Clothing Order,2014-02-18 0:00:00,2014-02-18 0:00:00,,Beverly,MA,USA,42.5584283,-70.880049,Club Membership,NULL
23433,15,ECV Tour d'Essex County,2014-05-24 0:00:00,2014-05-24 0:00:00,"23 Elm Street, Manchester-by-the-Sea, MA 01944",Mancester-by-the-Sea,MA,USA,42.5768045,-70.7730109,Recreational,NULL
24757,15,Fidelity Investments Gran Prix of Beverly | MASS State Crit Championships Hosted by ECV,2014-07-30 0:00:00,2014-07-30 0:00:00,"23 Essex St, Beverly, MA",Beverly,MA,USA,42.5501402,-70.8760643,Road Race,NULL
25276,15,"Rapha Super Cross Gloucester, Presented by Great Brewers, UCI C2",2014-09-27 0:00:00,2014-09-28 0:00:00,,Gloucester,MA,USA,42.60564162,-70.6787481,Cyclocross,New England Cyclocross Series
25576,15,ECV Grassroots Cyclocross Program,2014-08-20 0:00:00,2014-08-20 0:00:00,,Beverly,MA,USA,-70.880049,42.5584283,Club Membership,NULL
25762,15,ECV (Essex County Velo) 2014 Fall Clothing Order,2014-09-02 0:00:00,2014-09-02 0:00:00,,Beverly,MA,USA,42.5584283,-70.880049,Club Membership,NULL
28603,15,"CRAFT Sportswear Gran Prix of Gloucester, UCI C2, Verge Series Races 1 & 2",2015-09-26 0:00:00,2015-09-27 0:00:00,,Gloucester,MA,USA,42.60564162,-70.6787481,Cyclocross,New England Cyclocross Series
30065,15,CRAFT Sportswear Gran Prix of Gloucester Presented by Ipswich Brewing,2016-10-15 0:00:00,2016-10-16 0:00:00,Stage Fort Park,Gloucester,MA,USA,42.6056566,-70.6774439,Cyclocross,New England Cyclocross Series
35020,15,"CRAFT Sportswear Gran Prix of Gloucester Presented by Ipswich Brewing, Vittoria Northeast 1 & 2",2026-01-17 5:33:00,2026-01-17 5:33:00,Stage Fort Park,Gloucester,MA,USA,43.208,-71.6,Cyclocross,New England Cyclocross Series
38978,15,20th CRAFT Sportswear Gran Prix of Gloucester Presented by Ipswich Brewing,2018-10-13 0:00:00,2018-10-14 0:00:00,Stage Fort Park,Gloucester,MA,USA,42.6056566,-70.6774439,Cyclocross,New England Cyclocross Series
42469,15,Gran Prix of Gloucester Presented by Ipswich Brewing,2019-10-05 0:00:00,2019-10-06 0:00:00,Stage Fort Park,Gloucester,MA,USA,42.6056566,-70.6774439,Cyclocross,New England Cyclocross Series
51083,15,Goldberg Properties GP Beverly Cyclocross p/b Old Planters Brewing Co,2021-09-11 0:00:00,2021-09-11 0:00:00,Lynch Park,Beverly,MA,USA,42.5466926,-70.8606952,Cyclocross,Cyclocross
56000,15,Soall Viet Kitchen GP Beverly Cyclocross p/b Old Planters Brewing Co,2022-09-10 0:00:00,2022-09-10 0:00:00,Lynch Park,Beverly,MA,USA,42.5466926,-70.8606952,Cyclocross,Cyclocross
61896,15,Soall Viet Kitchen GP Beverly Cyclocross p/b Old Planters Brewing Co,2023-09-09 0:00:00,2023-09-09 0:00:00,Lynch Park,Beverly,MA,USA,42.5466926,-70.8606952,Cyclocross,Cyclocross
7360,2547,The Ice Weasels Cometh at White Barn Farm,2008-12-13 0:00:00,2008-12-13 0:00:00,,Wrentham,MA,USA,42.0789478,-71.319029,Cyclocross,NULL
9593,2547,The Ice Weasels Cometh at White Barn Farm,2009-12-12 0:00:00,2009-12-12 0:00:00,,Wrentham,MA,USA,42.0789478,-71.319029,Cyclocross,NULL
10808,3634,NCC Montague Training Crit,2010-05-19 0:00:00,2010-05-19 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
10913,3634,NCC Montague Training Crit,2010-05-26 0:00:00,2010-05-26 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
10914,3634,NCC Montague Training Crit,2010-06-02 0:00:00,2010-06-02 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
10915,3634,NCC Montague Training Crit,2010-06-09 0:00:00,2010-06-09 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
10916,3634,NCC Montague Training Crit,2010-06-16 0:00:00,2010-06-16 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
10917,3634,NCC Montague Training Crit,2010-06-23 0:00:00,2010-06-23 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
11234,3634,Jeremy Powers Wheelhouse Sports Grand Fundo 2010,2010-07-17 0:00:00,2010-07-17 0:00:00,,Southampton,MA,USA,42.209859,-72.789744,Recreational,Road Race
11740,2547,The Night Weasels Cometh,2010-10-06 0:00:00,2010-10-06 0:00:00,,Shrewsbury,MA,USA,42.295833,-71.713333,Cyclocross,NULL
11988,2547,The Ice Weasels Cometh at White Barn Farm,2010-12-11 0:00:00,2010-12-11 0:00:00,,Wrentham,MA,USA,42.0789478,-71.319029,Cyclocross,NULL
14124,2547,The Night Weasels Cometh,2011-10-05 0:00:00,2011-10-05 0:00:00,,Shrewsbury,MA,USA,42.295833,-71.713333,Cyclocross,NULL
14573,2547,The Ice Weasels Cometh at White Barn Farm,2011-12-10 0:00:00,2011-12-10 0:00:00,"458 South St,",Wrentham,MA,USA,42.056063,-71.340947,Cyclocross,NULL
17222,2547,The Night Weasels Cometh,2012-10-03 0:00:00,2012-10-03 0:00:00,1000 Main Street,Shrewsbury,MA,USA,42.3036564,-71.6813661,Cyclocross,NULL
17661,2547,The Ice Weasels Cometh at White Barn Farm,2012-12-08 0:00:00,2012-12-08 0:00:00,458 South St,Wrentham,MA,USA,42.056063,-71.340947,Cyclocross,NULL
18996,1126,Minuteman Road Club Late Spring 2013 Kit Order,2013-04-07 0:00:00,2013-04-07 0:00:00,,Metro West,MA,USA,42.3016612,-71.4338916,Club Membership,NULL
19208,2547,Gnar Weasels,2013-07-13 0:00:00,2013-07-13 0:00:00,131 Boston-Providence Turnpike,Foxboro,MA,USA,42.0734128,-71.2880573,Mountain Bike,NULL
20093,2547,The Night Weasels Cometh,2013-10-02 0:00:00,2013-10-02 0:00:00,1000 Main Street,Shrewsbury,MA,USA,42.3036564,-71.6813661,Cyclocross,NULL
20156,1126,Minuteman Road Club Fall 2013 Kit Order,2013-08-17 0:00:00,2013-08-17 0:00:00,,Metro West,MA,USA,42.3016612,-71.4338916,Club Membership,NULL
21392,1126,Minuteman Road Club Cyclocross Training Rides,2013-08-28 0:00:00,2013-09-18 0:00:00,,Shrewsbury,MA,USA,42.2959267,-71.7128471,Special Event,Cyclocross
21428,1126,2013 Minuteman Road Club CX Race,2013-10-13 0:00:00,2013-10-13 0:00:00,318 Seven Bridges Road,Lancaster,MA,USA,42.4556452,-71.6731242,Cyclocross,Zanconato SSCX Series
21787,1126,Minuteman Road Club Hooded Directors Jacket,2013-10-26 0:00:00,2013-10-26 0:00:00,,Metro West,MA,USA,42.3016612,-71.4338916,Club Membership,NULL
21851,2547,The Ice Weasels Cometh,2013-12-14 0:00:00,2013-12-14 0:00:00,136 Fenno Dr,Rowley,MA,USA,42.73563413,-70.87376833,Cyclocross,NULL
22059,1126,End Of Year Celebration,2014-01-25 0:00:00,2014-01-25 0:00:00,159 Ballville Road,Bolton,MA,USA,42.4313813,-71.6471359,Club Membership,NULL
22116,1126,2014 Minuteman Road Club Membership,2013-12-16 0:00:00,2014-11-30 0:00:00,,Boston and Metrowest,MA,USA,42.41940145,-71.53610229,Club Membership,NULL
22428,1126,2014  Minuteman Road Club -- Rudy Project PRO Order,2014-01-16 0:00:00,2014-03-31 0:00:00,,Metrowest,MA,USA,42.3016612,-71.4338916,Special Event,NULL
22663,2547,Gnar Weasels,2014-05-25 0:00:00,2014-05-25 0:00:00,131 Boston-Providence Turnpike,Foxboro,MA,USA,42.0734128,-71.2880573,Mountain Bike,NULL
22726,1126,Minuteman Road Club Spring 2014 Kit Order,2014-02-19 0:00:00,2014-02-19 0:00:00,,Metro West,MA,USA,42.3016612,-71.4338916,Club Membership,NULL
23273,1126,Harvard Firefighters Association Ken Harrod Memorial Road Race p/b Minuteman Road Club,2014-05-31 0:00:00,2014-05-31 0:00:00,14 Massachusetts Ave.,Harvard,MA,USA,42.4971306,-71.5825769,Road Race,NEBRA
23278,1126,Harvard Firefighters Association 5th Annual Ken Harrod Memorial Bike Ride,2014-05-31 0:00:00,2014-05-31 0:00:00,14 Massachusetts Ave.,Harvard,MA,USA,42.4971306,-71.5825769,Recreational,NULL
25234,2547,The Night Weasels Cometh,2014-10-01 0:00:00,2014-10-01 0:00:00,1000 Main Street,Shrewsbury,MA,USA,42.3036564,-71.6813661,Cyclocross,NULL
25763,1126,Minuteman Road Club Fall 2014 Kit Order,2014-09-10 0:00:00,2014-09-10 0:00:00,,Metro West,MA,USA,42.3016612,-71.4338916,Club Membership,NULL
25780,1126,2014 Minuteman Road Club Cyclocross Race p/b Landry's Bicycles,2014-10-12 0:00:00,2014-10-12 0:00:00,318 Seven Bridges Road,Lancaster,MA,USA,42.4556452,-71.6731242,Cyclocross,Zanconato SSCX Series
26152,2547,The Ice Weasels Cometh,2014-12-13 0:00:00,2014-12-13 0:00:00,4097 Diamond Hill Rd,Cumberland,RI,USA,42.002659,-71.41828,Cyclocross,NULL
26223,2547,Gnar Weasels - Kenda Cup East #4,2015-07-05 0:00:00,2015-07-05 0:00:00,4097 Diamond Hill Road,Cumberland,RI,USA,42.002659,-71.41828,Mountain Bike,NULL
26391,2547,Cancelled!  - FATWEASELS,2015-02-22 0:00:00,2015-02-22 0:00:00,,Goshen,MA,USA,42.45671483,-72.80047417,Mountain Bike,Fat Bike
26545,2547,Ice Weasels Refunds,2015-12-12 0:00:00,2015-12-12 0:00:00,,Leeds,MA,USA,42.3506122,-72.7156274,Club Membership,NULL
26644,1126,2015 Minuteman Road Club Membership,2014-12-24 0:00:00,2015-12-01 0:00:00,,Boston and Metrowest,MA,USA,42.2959267,-71.7128471,Club Membership,NULL
27007,1126,2015  Minuteman Road Club -- Rudy Project PRO Order,2015-03-30 0:00:00,2015-03-30 0:00:00,,Metrowest,MA,USA,42.3016612,-71.4338916,Special Event,Club Membership
27528,2547,The Night Weasels Cometh,2015-09-30 0:00:00,2015-09-30 0:00:00,1000 Main Street,Shrewsbury,MA,USA,42.3036564,-71.6813661,Cyclocross,NULL
27538,1126,Ken Harrod Memorial Road Race p/b Minuteman Road Club,2015-05-30 0:00:00,2015-05-30 0:00:00,27 Massachusetts Ave.,Harvard,MA,USA,42.4981035,-71.5826638,Road Race,NEBRA
29217,1126,2015 Minuteman Road Club Cyclocross Race p/b Landry's Bicycles,2015-10-11 0:00:00,2015-10-11 0:00:00,318 7 Bridge Road,Lancaster,MA,USA,42.4645152,-71.6630244,Cyclocross,Zanconato SSCX Series
29464,2547,The Ice Weasels Cometh,2015-12-12 0:00:00,2015-12-12 0:00:00,1 Hay St,West Warwick,RI,USA,41.715042,-71.5154656,Cyclocross,NULL
30044,1126,2016 Minuteman Road Club Membership,2016-01-10 0:00:00,2016-12-31 0:00:00,,Boston and Metrowest,MA,USA,42.182528,-72.2152909,Club Membership,NULL
30190,1126,2016  Minuteman Road Club -- Rudy Project PRO Order,2016-02-29 0:00:00,2016-02-29 0:00:00,,Metrowest,MA,USA,42.2934248,-71.4609825,Special Event,Special Event
30537,1126,Ken Harrod Memorial Road Race p/b Minuteman Road Club,2016-06-04 0:00:00,2016-06-04 0:00:00,27 Massachusetts Ave.,Harvard,MA,USA,42.4981035,-71.5826638,Road Race,NEBRA
31276,1126,Wachusett Brewing Co. Gran Fondo,2016-06-18 0:00:00,2016-06-18 0:00:00,175 State Rd,Westminster,MA,USA,42.5586266,-71.8715288,Gran Fondo,Road Race
31370,2547,Gnar Weasels - Kenda Cup East #5,2016-07-02 0:00:00,2016-07-02 0:00:00,300 Ski Tow Rd,Brownsville,VT,USA,43.46401063,-72.46680602,Mountain Bike,NULL
32150,2547,VERGE Night Weasels Cometh,2016-10-05 0:00:00,2016-10-05 0:00:00,1000 Main Street,Shrewsbury,MA,USA,42.3036564,-71.6813661,Cyclocross,NULL
32515,1126,"2016 Minuteman CX -- p/b Minuteman Road Club, Wachusett Brewing, Landry's Bicycles, and Yasso Yogurt",2016-10-09 0:00:00,2016-10-09 0:00:00,318 7 Bridge Road,Lancaster,MA,USA,42.4645152,-71.6630244,Cyclocross,Zanconato SSCX Series
